id,console-name,product-name,loose-price,cib-price,new-price,graded-price,box-only-price,manual-only-price,bgs-10-price,condition-17-price,condition-18-price,gamestop-price,gamestop-trade-price,retail-loose-buy,retail-loose-sell,retail-cib-buy,retail-cib-sell,retail-new-buy,retail-new-sell,upc,sales-volume,genre,tcg-id,asin,epid,release-date
7491201,Funko POP Soccer,Kevin De Bruyne #14,$14.42,$16.00,$18.74,,,,,,,,,$4.00,$15.99,$4.50,$17.99,$6.30,$20.99,889698292146,3,Manchester City,,,,2018-01-01
7491225,Funko POP Soccer,Keylor Navas #39,$11.67,$17.00,$19.45,,,,,,,,,$3.30,$12.99,$4.80,$18.99,$6.30,$20.99,889698521710,1,Paris Saint-Germain,,,,2021-01-01
7491208,Funko POP Soccer,Kylian Mbappe #21,$9.95,$15.25,$19.01,,,,,,,,,$2.80,$10.99,$4.30,$16.99,$6.30,$20.99,889698398282,1,Paris Saint-Germain,,,,2019-01-01
7491216,Funko POP Soccer,Kylian Mbappe #30,$9.61,$12.50,$15.26,,,,,,,,,$2.80,$10.99,$3.50,$13.99,$4.30,$16.99,889698427951,1,Paris Saint-Germain,,,,2019-01-01
7491217,Funko POP Soccer,Kylian Mbappe #31,$6.00,$8.43,$17.99,,,,,,,,,$1.30,$6.59,$1.90,$9.29,$5.00,$19.99,889698427968,1,Paris Saint-Germain,,,,2019-01-01
8193623,Funko POP Soccer,Lamar Jackson #175,$11.08,$14.00,$16.88,,,,,,,,,$3.00,$11.99,$3.80,$14.99,$4.80,$18.99,889698656900,1,NFL. Baltimore Ravens,,,,
7491214,Funko POP Soccer,Leroy Sane #28,$3.92,$6.00,$6.53,,,,,,,,,$0.90,$4.29,$1.30,$6.59,$1.40,$7.19,889698427906,1,Manchester City,,,,2019-01-01
7491242,Funko POP Soccer,Lewandowski #64,$8.12,$13.00,$13.74,,,,,,,,,$1.80,$8.89,$3.50,$13.99,$3.80,$14.99,889698722360,1,FC Barcelona,,,,2024-01-01
7491235,Funko POP Soccer,Lionel Messi #50,$16.84,$19.53,$22.46,,,,,,,,,$4.80,$18.99,$6.30,$20.99,$7.50,$24.99,889698673891,1,Paris Saint-Germain,,,,2022-01-01
7491248,Funko POP Soccer,Liverpool 3 Pack,,,,,,,,,,,,,,,,,,889698782500,1,Liverpool,,,,2023-01-01
7491246,Funko POP Soccer,Luis Diaz #55,$7.00,$9.90,$21.56,,,,,,,,,$1.50,$7.69,$2.80,$10.99,$7.20,$23.99,889698739344,1,Liverpool,,,,2023-01-01
7491209,Funko POP Soccer,Marco Verratti #22,$7.49,$11.00,$12.42,,,,,,,,,$1.60,$8.19,$3.00,$11.99,$3.50,$13.99,889698398305,1,Paris Saint-Germain,,,,2019-01-01
7491204,Funko POP Soccer,Marcus Rashford #17,$44.95,$55.00,$73.15,,,,,,,,,$19.60,$48.99,$24.40,$60.99,$32.00,$79.99,889698399111,1,Manchester United,,,,2019-01-01
7491226,Funko POP Soccer,Marquinhos #40,,,$7.40,,,,,,,,,,,,,$1.60,$8.09,889698521727,1,Paris Saint-Germain,,,,2021-01-01
7491198,Funko POP Soccer,Mesut Ozil #11,$26.20,$33.67,$43.05,,,,,,,,,$8.70,$28.99,$14.80,$36.99,$18.80,$46.99,889698292108,1,Arsenal,,,,2018-01-01
7491227,Funko POP Soccer,Mohamed Salah #41,$13.39,$17.00,$19.54,,,,,,,,,$3.80,$14.99,$4.80,$18.99,$6.30,$20.99,889698521734,1,Liverpool,,,,2021-01-01
7491194,Funko POP Soccer,Mohamed Salah #8,$15.07,$24.00,$27.95,,,,,,,,,$4.30,$16.99,$7.80,$25.99,$9.30,$30.99,889698292177,15,Liverpool,,,,2018-01-01
7491219,Funko POP Soccer,N'Golo Kante #33,$5.00,$6.99,$30.95,,,,,,,,,$1.10,$5.49,$1.50,$7.69,$10.20,$33.99,889698427913,1,Chelsea,,,,2020-01-01
7491207,Funko POP Soccer,Neymar Jr. #20,$10.20,$15.39,$17.95,,,,,,,,,$2.80,$10.99,$4.30,$16.99,$5.00,$19.99,889698398275,1,Paris Saint-Germain,,,,2019-01-01
7851555,Funko POP Soccer,Patrick Mahomes II #119,$9.80,$11.60,$15.45,,,,,,,,,$2.80,$10.99,$3.30,$12.99,$4.30,$16.99,889698428675,1,Chiefs. NFL,,,,
8053824,Funko POP Soccer,Patrick Mahomes II #251,$5.00,$6.75,$17.80,,,,,,,,,$1.10,$5.49,$1.50,$7.39,$5.00,$19.99,889698796842,1,Chiefs. NFL,,,,
7951837,Funko POP Soccer,Patrick Mahomes II [SE White Jersey] #119,$47.25,$59.00,$68.99,,,,,,,,,$20.80,$51.99,$26.00,$64.99,$30.40,$75.99,889698405942,1,"	Chiefs. NFL. Special Edition",,,,
7951836,Funko POP Soccer,Patrick Mahomes II [White Jersey] #119,$28.20,$40.00,$47.00,,,,,,,,,$9.30,$30.99,$17.60,$43.99,$20.80,$51.99,889698405942,1,"	Chiefs. NFL. Fanatics Exclusive",,,,
7491190,Funko POP Soccer,Paul Pogba #4,$25.82,$37.00,$43.03,,,,,,,,,$8.40,$27.99,$16.40,$40.99,$18.80,$46.99,889698292221,1,Manchester United,,,,2018-01-01
7491243,Funko POP Soccer,Pedri #65,$3.99,$13.00,$14.91,,,,,,,,,$0.90,$4.39,$3.50,$13.99,$4.00,$15.99,889698722377,1,FC Barcelona,,,,2024-01-01
7491239,Funko POP Soccer,Pep Guardiola #61,$11.75,$15.00,$17.72,,,,,,,,,$3.30,$12.99,$4.30,$16.99,$4.80,$18.99,889698751148,1,Manchester City,,,,2023-01-01
7491234,Funko POP Soccer,Phil Foden #49,$13.00,$17.00,$27.90,,,,,,,,,$3.50,$13.99,$4.80,$18.99,$9.30,$30.99,889698578653,1,Manchester City,,,,2021-01-01
7491199,Funko POP Soccer,Pierre-Emerick Aubameyang #12,$5.15,$7.00,$8.58,,,,,,,,,$1.10,$5.69,$1.50,$7.69,$1.90,$9.39,889698292115,1,Arsenal,,,,2018-01-01
7491222,Funko POP Soccer,Presnel Kimpembe #36,$5.69,$8.00,$9.32,,,,,,,,,$1.30,$6.29,$1.80,$8.79,$2.00,$9.99,889698472531,1,Paris Saint-Germain,,,,2020-01-01
7491233,Funko POP Soccer,Raheem Sterling #48,$8.42,$12.00,$14.51,,,,,,,,,$1.90,$9.29,$3.30,$12.99,$4.00,$15.99,889698578646,1,Manchester City,,,,2021-01-01
7491240,Funko POP Soccer,Raphinha #62,$9.25,$11.75,$15.38,,,,,,,,,$2.00,$9.99,$3.30,$12.99,$4.30,$16.99,889698722346,1,FC Barcelona,,,,2024-01-01
7491228,Funko POP Soccer,Roberto Firmino #42,$7.00,$9.75,$15.99,,,,,,,,,$1.50,$7.69,$2.80,$10.99,$4.50,$17.99,889698521741,1,Liverpool,,,,2021-01-01
7491196,Funko POP Soccer,Roberto Firmino #9,$9.18,$12.00,$13.86,,,,,,,,,$2.00,$9.99,$3.30,$12.99,$3.80,$14.99,889698292160,1,Liverpool,,,,2018-01-01
7491187,Funko POP Soccer,Romelu Lukaku #2,$12.96,$20.09,$21.60,,,,,,,,,$3.50,$13.99,$6.60,$21.99,$7.20,$23.99,889698292238,1,Manchester United,,,,2018-01-01
7491197,Funko POP Soccer,Sadio Mane #10,$10.20,$14.00,$17.00,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.80,$18.99,889698292153,1,Liverpool,,,,2018-01-01
7491218,Funko POP Soccer,Sadio Mane #32,$8.14,$12.00,$13.70,,,,,,,,,$1.80,$8.99,$3.30,$12.99,$3.80,$14.99,889698472579,1,Liverpool,,,,2020-01-01
7491236,Funko POP Soccer,Sergio Ramos #51,$7.00,$9.41,$14.95,,,,,,,,,$1.50,$7.69,$2.00,$9.99,$4.00,$15.99,889698673907,1,Paris Saint-Germain,,,,2022-01-01
8197802,Funko POP Soccer,Steelers Santa #212,$125.96,$178.00,$209.94,,,,,,,,,$69.50,$139.00,$98.00,$196.00,$115.50,$231.00,,1,NFL. Steelers. Fanatics Exclusive,,,,
7879984,Funko POP Soccer,T.J. Watt #233,$128.32,$175.00,$205.83,,,,,,,,,$70.50,$141.00,$96.50,$193.00,$113.00,$226.00,0889698317528,1,Steelers. Fanatics Exclusive. NFL,,,,
7491244,Funko POP Soccer,Ter Stegen #67,$8.06,$11.00,$13.39,,,,,,,,,$1.80,$8.89,$3.00,$11.99,$3.80,$14.99,889698815345,1,FC Barcelona,,,,2024-01-01
7491232,Funko POP Soccer,Thiago Alcantara #47,$11.20,$16.71,$18.87,,,,,,,,,$3.00,$11.99,$4.50,$17.99,$6.30,$20.99,889698578639,1,Liverpool,,,,2021-01-01
7807662,Funko POP Soccer,Tom Brady #170,$8.10,$11.49,$13.48,,,,,,,,,$1.80,$8.89,$3.30,$12.99,$3.80,$14.99,889698656856,1,Tampa Bay Buccaneers. NFL,,,,
7830152,Funko POP Soccer,Travis Kelce #101,$180.00,$252.17,$351.56,,,,,,,,,$99.00,$198.00,$138.50,$277.00,$193.50,$387.00,889698317627,1,Chiefs. NFL,,,,
8073574,Funko POP Soccer,Travis Kelce #257,$9.26,$14.00,$15.95,,,,,,,,,$2.00,$9.99,$3.80,$14.99,$4.50,$17.99,889698840491,1,Chiefs. NFL,,,,
7491229,Funko POP Soccer,Trent Alexander-Arnold #43,$7.00,$9.99,$25.63,,,,,,,,,$1.50,$7.69,$2.80,$10.99,$8.40,$27.99,889698521758,1,Liverpool,,,,2021-01-01
7491203,Funko POP Soccer,Virgil van Dijk #16,$20.57,$32.97,$34.28,,,,,,,,,$6.90,$22.99,$14.40,$35.99,$15.20,$37.99,889698399203,1,Liverpool,,,,2019-01-01
7491245,Funko POP Soccer,Xavi #66,$7.67,$11.00,$12.95,,,,,,,,,$1.70,$8.39,$3.00,$11.99,$3.50,$13.99,889698722384,1,FC Barcelona,,,,2024-01-01
7491189,Funko POP Soccer,Zlatan Ibrahimovic #3,$111.61,$161.00,$189.99,,,,,,,,,$61.50,$123.00,$88.50,$177.00,$104.50,$209.00,889698292214,1,Manchester United,,,,2018-01-01
7507008,Funko POP South Park,AWESOM-O #25,$8.59,$10.23,$15.06,,,,,,,,,$1.90,$9.49,$2.80,$10.99,$4.30,$16.99,889698516365,4,South Park,,,,2020-01-01
7507012,Funko POP South Park,AWESOM-O Unmasked #29,$14.99,$21.00,$24.99,,,,,,,,,$4.00,$15.99,$6.90,$22.99,$8.10,$26.99,889698518444,1,FYE. South Park,,,,2020-01-01
7507021,Funko POP South Park,Boyband Cartman #37,$8.48,$10.00,$11.52,,,,,,,,,$1.90,$9.29,$2.80,$10.99,$3.30,$12.99,889698657549,1,South Park,,,,2022-01-01
7507022,Funko POP South Park,Boyband Kenny #38,$7.00,$9.25,$17.13,,,,,,,,,$1.50,$7.69,$2.00,$9.99,$4.80,$18.99,889698657556,1,South Park,,,,2022-01-01
7507025,Funko POP South Park,Boyband Kyle #39,$4.00,$4.75,$10.75,,,,,,,,,$0.90,$4.39,$1.00,$5.19,$3.00,$11.99,889698657563,1,South Park,,,,2022-01-01
7507024,Funko POP South Park,Boyband Stan #40,$5.65,$9.54,$10.36,,,,,,,,,$1.20,$6.19,$2.00,$9.99,$2.80,$10.99,889698657570,1,South Park,,,,2022-01-01
7506986,Funko POP South Park,Butters #1,$15.50,$22.00,$26.00,,,,,,,,,$4.30,$16.99,$7.20,$23.99,$8.70,$28.99,889698114868,7,South Park,,,,2017-01-01
7507026,Funko POP South Park,Cartman #17,$10.47,$15.27,$17.48,,,,,,,,,$3.00,$11.99,$4.30,$16.99,$4.80,$18.99,889698328616,7,South Park,,,,
7506987,Funko POP South Park,Cartman #2,$11.00,$14.00,$16.00,,,,,,,,,$3.00,$11.99,$3.80,$14.99,$4.50,$17.99,889698124164,9,South Park,,,,2017-01-01
7506999,Funko POP South Park,Cartman with Clyde #14,$44.36,$57.66,$68.60,,,,,,,,,$19.60,$48.99,$25.20,$62.99,$30.00,$74.99,889698148429,5,Gamestop. South Park,,,,2017-01-01
7507000,Funko POP South Park,Chef #15,$15.50,$18.06,$21.16,,,,,,,,,$4.30,$16.99,$5.00,$19.99,$6.90,$22.99,889698328593,1,South Park,,,,2018-01-01
7507009,Funko POP South Park,Christian Cartman #27,$8.97,$13.00,$14.95,,,,,,,,,$2.00,$9.89,$3.50,$13.99,$4.00,$15.99,889698516389,1,South Park,,,,2020-01-01
7507020,Funko POP South Park,Digital Stan [GITD] #36,$2.00,$2.89,$14.95,,,,,,,,,,$2.99,,$3.19,$4.00,$15.99,889698652551,1,South Park. Summer Convention Exclusive,,,,2022-01-01
7507019,Funko POP South Park,Digital Stan [SDCC] #36,$9.93,$11.00,$13.50,,,,,,,,,$2.80,$10.99,$3.00,$11.99,$3.80,$14.99,889698652551,1,SDCC. South Park. . GITD. Limited Edition,,,,2022-01-01
7506997,Funko POP South Park,Goth Stan #13,$9.42,$12.00,$13.98,,,,,,,,,$2.00,$9.99,$3.30,$12.99,$3.80,$14.99,889698132770,1,Hot Topic. South Park,,,,2017-01-01
7507013,Funko POP South Park,Grand Wizard Cartman #30,$11.07,$16.00,$18.42,,,,,,,,,$3.00,$11.99,$4.50,$17.99,$5.00,$19.99,889698561716,1,South Park,,,,2021-01-01
7507014,Funko POP South Park,High Elf King Kyle #31,$9.99,$10.00,$12.20,,,,,,,,,$2.80,$10.99,$2.80,$10.99,$3.30,$12.99,889698561723,1,South Park,,,,2021-01-01
7507003,Funko POP South Park,Human Kite #19,$6.88,$8.99,$11.87,,,,,,,,,$1.50,$7.59,$2.00,$9.89,$3.30,$12.99,889698328647,1,South Park,,,,
7506988,Funko POP South Park,Ike Broflovski #3,$16.99,$23.74,$24.96,,,,,,,,,$4.80,$18.99,$7.80,$25.99,$8.10,$26.99,889698123037,12,South Park,,,,2017-01-01
7507007,Funko POP South Park,Jersey Kyle #24,$4.00,$5.00,$17.98,,,,,,,,,$0.90,$4.39,$1.10,$5.49,$5.00,$19.99,889698516358,1,South Park,,,,2020-01-01
7507001,Funko POP South Park,Kenny #16,$27.68,$47.79,$55.73,,,,,,,,,$9.00,$29.99,$21.20,$52.99,$24.40,$60.99,889698328609,16,South Park,,,,
7506995,Funko POP South Park,Kyle #9,$17.06,$21.01,$24.58,,,,,,,,,$4.80,$18.99,$6.90,$22.99,$8.10,$26.99,889698114851,8,South Park,,,,2017-01-01
7507018,Funko POP South Park,Kyle as Tooth Decay #35,$3.00,$3.57,$13.15,,,,,,,,,,$3.29,$0.80,$3.89,$3.50,$13.99,889698586238,1,ECCC. South Park,,,,2021-01-01
7507027,Funko POP South Park,Marjorine #23,$9.56,$14.00,$15.93,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$4.50,$17.99,889698516341,1,South Park,,,,2020-01-01
7506991,Funko POP South Park,Mint-Berry Crunch #6,$8.35,$10.00,$13.91,,,,,,,,,$1.80,$9.19,$2.80,$10.99,$3.80,$14.99,889698132800,1,SDCC. South Park,,,,2017-01-01
7507002,Funko POP South Park,Mr. Garrison #18,$4.00,$5.44,$11.44,,,,,,,,,$0.90,$4.39,$1.20,$5.99,$3.30,$12.99,889698328623,1,South Park,,,,
7507006,Funko POP South Park,Mr. Hankey #21,$21.57,$31.07,$36.15,,,,,,,,,$7.20,$23.99,$10.20,$33.99,$16.00,$39.99,889698343909,1,South Park,,,,
7506989,Funko POP South Park,Mysterion #4,$21.88,$23.00,$27.55,,,,,,,,,$7.20,$23.99,$7.50,$24.99,$9.00,$29.99,889698123020,8,South Park,,,,2017-01-01
7507016,Funko POP South Park,Paladin Butters #32,$8.05,$10.50,$13.43,,,,,,,,,$1.80,$8.89,$3.00,$11.99,$3.80,$14.99,889698561730,1,South Park,,,,2021-01-01
7506996,Funko POP South Park,Phillip #12,$6.25,$9.99,$25.99,,,,,,,,,$1.40,$6.89,$2.80,$10.99,$8.70,$28.99,889698132763,1,South Park,,,,2017-01-01
7507011,Funko POP South Park,Princess Kenny #28,$13.91,$17.48,$21.98,,,,,,,,,$3.80,$14.99,$4.80,$18.99,$7.20,$23.99,690154373527,1,South Park,,,,2020-01-01
7506994,Funko POP South Park,Professor Chaos #10,$21.74,$24.95,$31.31,,,,,,,,,$7.20,$23.99,$8.10,$26.99,$10.20,$33.99,889698132725,7,South Park,,,,2017-01-01
7507005,Funko POP South Park,Randy Marsh #22,$15.01,$28.18,$28.75,,,,,,,,,$4.30,$16.99,$9.30,$30.99,$9.60,$31.99,889698343923,11,South Park,,,,2018-01-01
7507015,Funko POP South Park,Ranger Stan Marshwalker #33,$2.00,$3.00,$3.51,,,,,,,,,,$2.99,,$3.29,$0.80,$3.89,889698561747,1,South Park,,,,2021-01-01
7507010,Funko POP South Park,Stan #26,$7.65,$11.99,$12.75,,,,,,,,,$1.70,$8.39,$3.30,$12.99,$3.50,$13.99,889698516372,1,South Park,,,,2020-01-01
7506993,Funko POP South Park,Stan #8,$15.99,$25.35,$32.28,,,,,,,,,$4.50,$17.99,$8.40,$27.99,$14.40,$35.99,889698114837,1,South Park,,,,2017-01-01
7507028,Funko POP South Park,Stan / Kyle,$40.00,$51.45,$75.00,,,,,,,,,$17.60,$43.99,$22.80,$56.99,$33.20,$82.99,889698152112,6,Best Buy. South Park,,,,2020-01-01
7507023,Funko POP South Park,Steven McTowelie #41,$10.14,$11.00,$16.75,,,,,,,,,$2.80,$10.99,$3.00,$11.99,$4.50,$17.99,889698686372,1,South Park Shop. South Park,,,,2022-01-01
7506998,Funko POP South Park,Terrance #11,$11.05,$14.24,$18.42,,,,,,,,,$3.00,$11.99,$4.00,$15.99,$5.00,$19.99,889698132756,1,South Park,,,,2017-01-01
7506992,Funko POP South Park,The Coon #7,$17.24,$35.00,$36.73,,,,,,,,,$4.80,$18.99,$15.60,$38.99,$16.00,$39.99,889698132794,9,SDCC. South Park,,,,2017-01-01
7507004,Funko POP South Park,Toolshed #20,$10.60,$12.15,$17.05,,,,,,,,,$3.00,$11.99,$3.30,$12.99,$4.80,$18.99,889698348614,1,South Park,,,,
7507017,Funko POP South Park,Towelie [Flocked] #34,$12.87,$20.01,$21.96,,,,,,,,,$3.50,$13.99,$6.60,$21.99,$7.20,$23.99,889698573108,1,Amazon Exclusive. South Park.,,,,2021-01-01
7960514,Funko POP South Park,Towelie [SE Flocked] #34,,,,,,,,,,,,,,,,,,889698573108,1,South Park. Special Edition,,,,
7506990,Funko POP South Park,Zombie Kenny #5,$16.11,$29.99,$29.99,,,,,,,,,$4.50,$17.99,$9.90,$32.99,$9.90,$32.99,889698123051,1,Hot Topic. South Park,,,,2017-01-01
7531675,Funko POP Sports Legends,Alex Morgan #13,$11.01,$13.71,$16.76,,,,,,,,,$3.00,$11.99,$3.80,$14.99,$4.50,$17.99,889698705806,1,USWNT,,,,
7531669,Funko POP Sports Legends,Alex Morgan #7,$14.97,$16.00,$18.47,,,,,,,,,$4.00,$15.99,$4.50,$17.99,$5.00,$19.99,889698491358,1,USWNT,,,,
7531665,Funko POP Sports Legends,Babe Ruth #2,$17.60,$20.90,$28.25,,,,,,,,,$4.80,$18.99,$6.90,$22.99,$9.30,$30.99,889698383356,9,New York Yankees,,,,2019-01-01
7531666,Funko POP Sports Legends,Babe Ruth #3,$173.99,$246.00,$289.99,,,,,,,,,$95.50,$191.00,$135.50,$271.00,$159.50,$319.00,889698434218,1,New York Yankees. NYCC,,,,
7531671,Funko POP Sports Legends,Carli Lloyd #9,$11.99,$14.48,$19.99,,,,,,,,,$3.30,$12.99,$4.00,$15.99,$6.60,$21.99,889698491372,1,USWNT,,,,
7531673,Funko POP Sports Legends,Derek Jeter #11,$15.00,$28.34,$52.74,,,,,,,,,$4.30,$16.99,$9.30,$30.99,$23.20,$57.99,889698649971,1,New York Yankees,,,,
7531676,Funko POP Sports Legends,Derek Jetter [Chase] #11,$37.55,$53.00,$62.58,,,,,,,,,$16.40,$40.99,$23.20,$57.99,$27.60,$68.99,,1,New York Yankees,,,,
7531684,Funko POP Sports Legends,Jackie Robinson #42,$4.94,$10.49,$13.25,,,,,,,,,$1.10,$5.39,$3.00,$11.99,$3.80,$14.99,889698722469,7,Brooklyn Dogers,,,,
7531682,Funko POP Sports Legends,Jackie Robinson [Black White] #42,$27.89,$40.00,$46.49,,,,,,,,,$9.30,$30.99,$17.60,$43.99,$20.40,$50.99,,1,Brooklyn Dogers,,,,
7531681,Funko POP Sports Legends,Jackie Robinson [Chase Bronze] #42,$8.62,$12.40,$15.01,,,,,,,,,$1.90,$9.49,$3.50,$13.99,$4.30,$16.99,889698594189,1,Brooklyn Dogers,,,,
7686692,Funko POP Sports Legends,Jackie Robinson [Chase Gold] #42,$7.00,$9.50,$23.50,,,,,,,,,$1.50,$7.69,$2.00,$9.99,$7.80,$25.99,889698722469,1,Chase. Limited Edition,,,,
7531680,Funko POP Sports Legends,Jackie Robinson [Fielding] #42,$4.34,$8.52,$104.72,,,,,,,,,$1.00,$4.79,$1.90,$9.39,$57.50,$115.00,,1,Brooklyn Dogers,,,,
7531683,Funko POP Sports Legends,Jackie Robinson [Sliding] #42,$12.99,$13.00,$14.95,,,,,,,,,$3.50,$13.99,$3.50,$13.99,$4.00,$15.99,889698609302,1,Brooklyn Dogers,,,,
7531670,Funko POP Sports Legends,Julie Ertz #8,$20.39,$27.99,$34.99,,,,,,,,,$6.60,$21.99,$9.30,$30.99,$15.20,$37.99,889698491365,1,USWNT,,,,
7531679,Funko POP Sports Legends,Lou Gehrig #19,$9.00,$13.00,$15.00,,,,,,,,,$2.00,$9.89,$3.50,$13.99,$4.30,$16.99,889698722476,1,New York Yankees,,,,
7531685,Funko POP Sports Legends,Lou Gehrig [Chase] #19,$16.31,$23.00,$26.83,,,,,,,,,$4.50,$17.99,$7.50,$24.99,$9.00,$29.99,889698722476,1,New York Yankees,,,,
7531672,Funko POP Sports Legends,Mario Andretti #10,$8.39,$11.00,$12.50,,,,,,,,,$1.80,$9.19,$3.00,$11.99,$3.50,$13.99,889698529839,1,Mario Andretti,,,,
7531677,Funko POP Sports Legends,Megan Rapinoe #14,$6.59,$10.00,$11.63,,,,,,,,,$1.50,$7.29,$2.80,$10.99,$3.30,$12.99,,1,USWNT,,,,
7531667,Funko POP Sports Legends,Megan Rapinoe #5,$4.73,$7.00,$7.89,,,,,,,,,$1.00,$5.19,$1.50,$7.69,$1.70,$8.69,889698491389,1,USWNT,,,,
7531668,Funko POP Sports Legends,Megan Rapinoe #6,$32.55,$38.00,$44.99,,,,,,,,,$14.40,$35.99,$16.80,$41.99,$19.60,$48.99,889698491341,1,USWNT,,,,
7531674,Funko POP Sports Legends,Mia Hamm #12,$6.90,$11.00,$13.00,,,,,,,,,$1.50,$7.59,$3.00,$11.99,$3.50,$13.99,889698614962,1,USWNT,,,,
7531663,Funko POP Sports Legends,Muhammad Ali #1,$11.99,$19.99,$19.99,,,,,,,,,$3.30,$12.99,$6.60,$21.99,$6.60,$21.99,889698383325,1,Ali,,,,
7531664,Funko POP Sports Legends,Muhammad Ali [Black White] #1,$17.46,$24.63,$29.06,,,,,,,,,$4.80,$18.99,$8.10,$26.99,$9.60,$31.99,889698450362,1,"Ali, Target",,,,
7531678,Funko POP Sports Legends,Virat Kohli #18,$3.00,$4.07,$19.22,,,,,,,,,,$3.29,$0.90,$4.49,$6.30,$20.99,889698593489,1,Virat Kohli,,,,
7531691,Funko POP Stan Lee,Stan Lee [Black 'Nuff Said Shirt] #1,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2013-01-01
7531689,Funko POP Stan Lee,Stan Lee [Black Excelsior! Shirt] #1,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2013-01-01
7531688,Funko POP Stan Lee,Stan Lee [Black NYCC Shirt] #1,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2013-01-01
7531698,Funko POP Stan Lee,Stan Lee [Black Wizard World Shirt] #2,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2014-01-01
7531690,Funko POP Stan Lee,Stan Lee [Blue True Believer Shirt] #1,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2013-01-01
7718753,Funko POP Stan Lee,Stan Lee [Blue] #3,,$108.88,$125.21,,,,,,,,,,,$60.00,$120.00,$69.00,$138.00,,1,Stan Lee,,,,2015-01-01
7531701,Funko POP Stan Lee,Stan Lee [Full Gold Chrome] #3,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2015-01-01
7531700,Funko POP Stan Lee,Stan Lee [Full Gold] #3,$33.55,$48.00,$55.92,,,,,,,,,$14.80,$36.99,$21.20,$52.99,$24.80,$61.99,,1,Stan Lee,,,,2015-01-01
7531703,Funko POP Stan Lee,Stan Lee [Full Silver Chrome] #3,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2015-01-01
7531702,Funko POP Stan Lee,Stan Lee [Full Silver] #3,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2015-01-01
7531705,Funko POP Stan Lee,Stan Lee [Red Chrome Super Suit] #3,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2015-01-01
7531697,Funko POP Stan Lee,Stan Lee [Red Super Con Shirt] #2,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2014-01-01
7531704,Funko POP Stan Lee,Stan Lee [Red Super Suit] #3,$10.00,$13.50,$34.99,,,,,,,,,$2.80,$10.99,$3.80,$14.99,$15.20,$37.99,,1,Stan Lee,,,,2015-01-01
7531699,Funko POP Stan Lee,Stan Lee [Silver Chrome Super Suit] #3,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2015-01-01
7531706,Funko POP Stan Lee,Stan Lee [White British Heart Shirt] #2,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2014-01-01
7531692,Funko POP Stan Lee,Stan Lee [White Fan Expo Shirt Red Shoes] #2,$150.00,$213.00,$250.00,,,,,,,,,$82.50,$165.00,$117.00,$234.00,$137.50,$275.00,,1,Stan Lee,,,,2014-01-01
7531693,Funko POP Stan Lee,Stan Lee [White Fan Expo Shirt White Shoes] #2,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2014-01-01
7531694,Funko POP Stan Lee,Stan Lee [White SDCC Shirt] #2,,,$100.00,,,,,,,,,,,,,$55.00,$110.00,,1,Stan Lee,,,,2014-01-01
7531695,Funko POP Stan Lee,Stan Lee [White Signature Shirt] #2,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2014-01-01
7531696,Funko POP Stan Lee,Stan Lee [White SuperNova Shirt] #2,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2014-01-01
7531687,Funko POP Stan Lee,Stan Lee [Yellow Comikaze Shirt] #1,,,,,,,,,,,,,,,,,,,1,Stan Lee,,,,2013-01-01
7506843,Funko POP Star Wars,13th Battalion Trooper #645,$6.00,$8.00,$9.41,,,,,,,,,$1.30,$6.59,$1.80,$8.79,$2.00,$9.99,889698739085,1,Star Wars gaming greats,,,,2023-01-01
7506825,Funko POP Star Wars,332nd Company Trooper #627,$10.19,$10.63,$17.49,,,,,,,,,$2.80,$10.99,$3.00,$11.99,$4.80,$18.99,889698712521,1,Star Wars: The Clone Wars,,,,2023-01-01
7506875,Funko POP Star Wars,332nd Company Trooper #681,$11.69,$15.00,$19.67,,,,,,,,,$3.30,$12.99,$4.30,$16.99,$6.60,$21.99,889698768245,1,Ahsoka,,,,2023-01-01
7506272,Funko POP Star Wars,4-Lom #101,$2.99,$10.21,$14.90,,,,,,,,,,$3.29,$2.80,$10.99,$4.00,$15.99,849803093464,1,Star Wars,,,,2016-01-01
7506354,Funko POP Star Wars,442nd Clone Trooper #171,$24.99,$40.00,$46.50,,,,,,,,,$8.10,$26.99,$17.60,$43.99,$20.40,$50.99,889698134255,1,Star Wars,,,,2017-01-01
